schema,campaign,cfg_id,part,tier,bbox_dx,bbox_dy,bbox_dz,diag,volume,surface_area,sa_over_v23,n_faces,n_sharp_edges,sharp_edge_len_total,curved_frac,kappa_max_h,kappa_mean_h,thin_min_over_diag,thin_p10_over_diag,min_feature_h,n_fix_faces,n_load_faces,fix_area_frac,load_area_frac,load_dir_x,load_dir_y,load_dir_z,fix_load_dist_over_diag,load_axis_alignment,poisson,case_poisson,case_n_fix_regions,case_n_load_regions,case_load_dir_x,case_load_dir_y,case_load_dir_z,case_traction_magnitude,h,h_rel,mesher,element_tendency,skin_layers,feature_refine,bc_grading,adapt_passes,eta_target,p_elevate,adapt_leb_waves,order,status,error,mesh_ms,solve_ms,n_dof,n_elems,n_nodes,geometry_fill_volume_err,geometry_volume_err,accuracy_metric,accuracy_rel_err,accuracy_score,accuracy_trusted,accuracy_truth,accuracy_value,answers_authored_area_checked,answers_authored_area_consistent,answers_authored_area_rel_diff,answers_dominant_load_axis,answers_load_area_rel_err,answers_load_area_status,answers_load_face_area,answers_mean_u_component,answers_mean_ux,answers_mean_uz,answers_mesh_selected_area,answers_n_load_faces,answers_n_probe_nodes,answers_n_quality_excluded,answers_sigma_box_max,answers_sigma_face_mean,answers_sigma_max,answers_sigma_p99,answers_strain_energy,answers_tip_deflection,answers_tip_deflection_max,geo_fidelity_available,geo_fidelity_chamfer_mean,geo_fidelity_dist_max,geo_fidelity_dist_p95,geo_fidelity_dist_p99,geo_fidelity_n_samples,geo_fidelity_normal_angle_p95_rad,geo_fidelity_rel_volume_err,health_authored_area_consistent,health_free_residual_rel,health_load_area_ok,health_load_area_rel_err,health_load_area_status,health_load_area_verified,health_n_bc_dofs,health_n_orphans,health_ok,health_reaction_sum_err,quality_M1max,quality_M2max,quality_M6,quality_score,scorecard_accuracy_rel_err,scorecard_chordal_efficiency_max,scorecard_edge_hausdorff_over_h,scorecard_health_ok,scorecard_min_element_quality,scorecard_n_dof,scorecard_normal_dev_deg_max,scorecard_solve_residual_rel
advisor-row-v3,advisor-batch-1-s4-hunter-pc,cfg-01545831,cantilever,0,0.990147508030268,0.09901492902954259,0.09901492902954259,1.0,0.00970732200048268,0.41176451211076937,9.04862569813391,12,12,4.752707088003867,1.0,13.597944850624165,9.602512122029948,0.11114375989376589,0.11114375989376589,0.09901473100008058,2,2,0.023809523809523815,0.023809523809523815,0.0,0.0,-1.0,0.9901473100008058,0.0,0.3,0.3,1,1,0.0,0.0,-1.0,100000.0,0.14139310240603095,0.14,graded_tet,0.75,2,True,False,0,0.0,False,2,1,ok,,126.163194,1.11826,459,64,153,1.7347234759768068e-16,1.7347234759768068e-16,tip_deflection,0.1700849962326191,0.46862552686158626,True,0.00020153,0.00016725277070924027,False,True,,2,0.0,rescaled_to_exact_cad,0.010000000000000002,-0.0001669414876142695,2.477100796859243e-19,-0.0001669414876142695,0.010000000000000002,4,9,0,0.0,194600.95370895576,4500100.4349039635,2359408.0361566874,0.083470956272467,0.00016725277070924027,0.00016741407525441203,True,2.373775244064277e-18,1.1014292884294214e-16,1.943278530522864e-17,5.497092615636615e-17,2046,0.0,0.0,True,1.1007863254073456e-11,True,0.0,rescaled_to_exact_cad,False,27,0,True,3.151080451726126e-12,8.658894429140194e-16,2.239489711559042e-15,0.9756097132657995,0.9999999999999869,0.1700849962326191,0.0,0.35362403928600206,True,0.9756097132657995,459,0.0,1.1007863254073456e-11
advisor-row-v3,advisor-batch-1-s4-hunter-pc,cfg-01545831,cylinder,0,0.4082485626289818,0.4082485626289818,0.8164963087624713,1.0,0.10670711977278201,1.3081526047875165,5.814728995377669,252,128,2.564066233879104,1.0,6.530125602441167,3.8510901907523873,0.40797440369327437,0.40800709466337853,0.020031767452180396,62,62,0.09990361327600772,0.09990361327600772,0.0,0.0,1.0,0.816495492266979,1.0,0.3,0.3,1,1,0.0,0.0,1.0,1000000.0,0.034292902122776844,0.14,graded_tet,0.75,2,True,False,0,0.0,False,2,1,ok,,241.713232,15.64521,1755,384,585,0.011763491462573562,0.011763491462573562,strain_energy,0.05835349976768465,0.7199303115486462,True,0.003926990816987241,0.003697837159260476,True,True,0.0016081890839751423,2,0.011579057180692364,rescaled_to_exact_cad,0.007841371226364847,9.429834388635533e-07,-4.897195508901889e-09,9.429834388635533e-07,0.007750575540559732,32,45,0,0.0,1009954.5045865274,1587312.9185241032,1115919.5829513974,0.003697837159260476,9.451079603718396e-07,9.490055646174326e-07,True,0.0008371556782272488,0.003282890810306144,0.0021455359790709264,0.0025508367542465024,2910,0.016229923872365944,0.011765050289096924,True,2.9816756857568945e-14,True,0.011579057180692364,rescaled_to_exact_cad,False,207,0,True,3.521853998950606e-15,6.0015548903460296e-05,0.0006455761939965063,0.2203468336367249,0.9860532902456309,0.05835349976768465,50.731993942768106,2.917380732673885,True,0.2203468336367249,1755,3.0738650548709603,2.9816756857568945e-14
advisor-row-v3,advisor-batch-1-s4-hunter-pc,cfg-01545831,plate_hole,0,0.8935338909807741,0.4467673922568858,0.04467754340538627,1.0,0.01755525935045198,0.9181769834673666,13.59319567357908,268,138,6.101095273849238,1.0,11.218337470910596,6.662641404018777,0.04467688617850409,0.04515925790092851,0.004453894362483889,2,2,0.021738761478014783,0.021738761478014783,1.0,0.0,0.0,0.8935329974477767,1.0,0.3,0.3,1,1,1.0,0.0,0.0,1000000.0,0.03133627977923277,0.14,graded_tet,0.75,2,True,False,0,0.0,False,2,1,ok,,485.587542,5.720451,1266,316,422,0.008343401280066035,0.008343401280066035,scf,0.5186267741220262,0.16164835436022476,True,3.0,1.4441196776339214,True,True,0.0,0,0.0,rescaled_to_exact_cad,0.001,9.361346541588514e-07,9.361346541588514e-07,7.94420388143839e-08,0.001,16,27,0,1797263.512577678,1444119.6776339214,6974296292.939869,1663621.2231163676,0.00046824610922625897,9.404725323862913e-07,9.458739986267142e-07,True,0.0001491234676647886,0.022338324790565106,3.100065334465165e-17,0.007047535401370329,2780,0.005039109582110666,0.05962394009866523,True,7.41553495032531e-07,True,0.0,rescaled_to_exact_cad,False,141,0,True,6.585609969669398e-08,2.7662515640258692e-05,0.00499999996740371,1.2241383632313298e-08,0.8857767370836781,0.5186267741220262,9581437920743.986,1.3676507925518173,True,1.2241383632313298e-08,1266,28.689392233267615,7.41553495032531e-07
advisor-row-v3,advisor-batch-1-s4-hunter-pc,cfg-01545831,smoke_bar,0,0.9901471935105742,0.0990165016124412,0.0990165016124412,1.0,0.009707260330622941,0.4117627681703642,9.048625698133911,12,12,4.752697023456708,1.0,13.597973646307233,9.60253245678632,0.11114352453072072,0.11114352453072072,0.09901452132201477,2,2,0.023809523809523808,0.023809523809523808,1.0,0.0,0.0,0.9901452132201479,1.0,0.3,0.3,1,1,1.0,0.0,0.0,1000000.0,0.014139340182708389,0.14,graded_tet,0.75,2,True,False,0,0.0,False,2,1,ok,,131.697066,1.148116,459,64,153,0.0,0.0,strain_energy,0.0064517171083381605,0.9587622480111833,True,2.5e-05,2.4838707072291547e-05,False,True,,0,0.0,rescaled_to_exact_cad,0.0001,4.967741414458297e-07,4.967741414458297e-07,5.837340055621156e-20,0.0001,4,9,0,0.0,999999.9999999797,1026066.8428698198,1022021.8636447516,2.4838707072291547e-05,4.968496212990881e-07,4.968873590757253e-07,True,2.2172982206466855e-18,1.375611322554961e-16,1.7184666269599022e-17,3.4619902071941314e-17,2046,0.0,3.3881317890172004e-16,True,2.7491146775718584e-14,True,0.0,rescaled_to_exact_cad,False,27,0,True,8.784395517583254e-15,1.3985787785349405e-16,2.304572139943034e-16,0.9756093277697234,0.9999999999999856,0.0064517171083381605,0.0,0.353623290435767,True,0.9756093277697234,459,0.0,2.7491146775718584e-14
advisor-row-v3,advisor-batch-1-s4-hunter-pc,cfg-01545831,sphere,0,0.5773502691896257,0.5773502691896257,0.5773502691896257,1.0,0.10051445175054087,1.045810308722342,4.83764408143634,5858,0,0.0,1.0,25.266221831799736,3.660251258876844,0.5767054495960018,0.5772050618553425,0.0,1163,1157,0.10030068498322124,0.10029880614687486,0.0,0.0,-1.0,0.5191429920643603,0.9999999999637149,0.3,0.3,1,1,0.0,0.0,-1.0,1000000.0,0.024248759803386897,0.14,graded_tet,0.75,2,True,False,0,0.0,False,2,1,ok,,276.717863,39.81385,2469,552,823,0.014204183776774307,0.014204183776774307,strain_energy,0.011756149417893545,0.9444826067615483,True,0.00046,0.000454592171267769,True,True,0.0016606285121090417,2,0.011431063536044228,rescaled_to_exact_cad,0.003146818349864005,-2.773436603933524e-07,1.035364978797143e-08,-2.773436603933524e-07,0.0031827898303576903,45,58,0,818961.9798958466,759731.0949779224,8303986.211769676,855335.5198309323,0.000454592171267769,2.804268181323374e-07,3.378994245154723e-07,True,0.001189037734821527,0.0031485833805111555,0.002358083936648467,0.002607802068744404,3422,0.06574987979397534,0.014204183776772029,True,2.377893195475326e-14,True,0.011431063536044228,rescaled_to_exact_cad,False,210,0,True,6.942186807279261e-15,6.169183965759438e-05,0.00044323236470470497,0.8106139833501539,0.9862169946492219,0.011756149417893545,,0.0,True,0.8106139833501539,2469,2.7123064233012024,2.377893195475326e-14
advisor-row-v3,advisor-batch-1-s4-hunter-pc,cfg-047ce243,cantilever,0,0.990147508030268,0.09901492902954259,0.09901492902954259,1.0,0.00970732200048268,0.41176451211076937,9.04862569813391,12,12,4.752707088003867,1.0,13.597944850624165,9.602512122029948,0.11114375989376589,0.11114375989376589,0.09901473100008058,2,2,0.023809523809523815,0.023809523809523815,0.0,0.0,-1.0,0.9901473100008058,0.0,0.3,0.3,1,1,0.0,0.0,-1.0,100000.0,0.10099507314716497,0.1,hybrid_vem,0.0,2,False,True,0,0.0,False,2,1,ok,,178.433813,1.420314,567,80,189,1.040834085586084e-15,1.040834085586084e-15,tip_deflection,0.12924294994281624,0.5371666501543448,True,0.00020153,0.00017548366829802425,False,True,,2,0.0,rescaled_to_exact_cad,0.010000000000000002,-0.000175157387744348,-1.7881806664257452e-19,-0.000175157387744348,0.010000000000000002,4,9,0,0.0,188883.25276436153,4724359.801662477,2507877.866864602,0.08757894489231062,0.00017548366829802425,0.00017565224752370947,True,1.80741492654206e-18,1.1014292884294214e-16,1.384799015390584e-17,2.769598030781168e-17,2174,0.0,1.7347234759768068e-16,True,1.0421733485677526e-11,True,0.0,rescaled_to_exact_cad,False,27,0,True,5.33976653890662e-12,1.942890293094024e-15,2.237726045655905e-15,0.9999999999982483,0.9999999999999787,0.12924294994281624,0.0,0.4950736550004029,True,0.9999999999982483,567,0.0,1.0421733485677526e-11
advisor-row-v3,advisor-batch-1-s4-hunter-pc,cfg-047ce243,cylinder,0,0.4082485626289818,0.4082485626289818,0.8164963087624713,1.0,0.10670711977278201,1.3081526047875165,5.814728995377669,252,128,2.564066233879104,1.0,6.530125602441167,3.8510901907523873,0.40797440369327437,0.40800709466337853,0.020031767452180396,62,62,0.09990361327600772,0.09990361327600772,0.0,0.0,1.0,0.816495492266979,1.0,0.3,0.3,1,1,0.0,0.0,1.0,1000000.0,0.024494930087697743,0.1,hybrid_vem,0.0,2,False,True,0,0.0,False,2,1,ok,,620.212982,191.070332,5454,1223,1818,0.0042355416210199445,0.0042355416210199445,strain_energy,0.06892999212107649,0.6851505293849569,True,0.003926990816987241,0.0036563033709127706,True,True,0.0016081890839751423,2,0.003181176787338741,rescaled_to_exact_cad,0.007841371226364847,9.325131927425342e-07,-4.790939219411375e-10,9.325131927425342e-07,0.007816426438238629,80,101,0,0.0,1002410.3629393739,1642694.0769560945,1026399.2238017196,0.0036563033709127706,9.34436161996775e-07,9.359197933106754e-07,True,0.00031839677264790603,0.001311194872242685,0.0008376916849788729,0.0009038921080780854,3261,0.005847378776581273,0.004235629117551762,True,6.482543960114207e-14,True,0.003181176787338741,rescaled_to_exact_cad,False,606,0,True,4.088122306163848e-15,6.021816356988607e-05,0.00024639930224431054,0.12098451538073988,0.992112462027744,0.06892999212107649,90.46196574547939,4.08433302574344,True,0.12098451538073988,5454,2.402928231410686,6.482543960114207e-14
advisor-row-v3,advisor-batch-1-s4-hunter-pc,cfg-047ce243,icecream_cone,0,0.39497665944966115,0.39497665944966115,0.8294497434926197,1.0,0.04758116162590906,0.7267509421174084,5.534718999609402,3502,63,0.21262937566767498,1.0,53.2804488463728,5.903364761701167,0.07499051425226098,0.17832769720240874,0.0033750694550422314,166,1676,0.02715738808811382,0.2555792109982236,0.0,0.0,-1.0,0.7282778096144201,0.999999999999408,0.3,0.3,1,1,0.0,0.0,-1.0,1000000.0,0.01772261684969802,0.1,hybrid_vem,0.0,2,False,True,0,0.0,False,2,1,ok,,368.900959,18.404907,2109,436,703,0.021112027825353426,0.021112027825353426,none,,,,,,False,True,,2,0.015021448435275546,rescaled_to_exact_cad,0.0022577354269868624,-1.2214264136167417e-06,-1.0690907473950005e-07,-1.2214264136167417e-06,0.0022916498832838404,48,61,0,978689.8019310684,766370.107523014,66630577.017250925,4624428.460603919,0.0013883317753022025,1.226219010292604e-06,1.2742178580774936e-06,True,0.0014802512640966843,0.006034321626467409,0.004172766635982761,0.004974852802377144,3358,0.15106713275194988,0.021093309968797436,True,1.6064287088070816e-13,True,0.015021448435275546,rescaled_to_exact_cad,False,78,0,True,2.899873834463101e-14,0.0006473421690253456,0.0010485875963751766,0.38447461712586295,0.9473020235316033,,10.064723424093167,8.300584878707213,True,0.38447461712586295,2109,28.958720776080348,1.6064287088070816e-13
advisor-row-v3,advisor-batch-1-s4-hunter-pc,cfg-047ce243,plate_hole,0,0.8935338909807741,0.4467673922568858,0.04467754340538627,1.0,0.01755525935045198,0.9181769834673666,13.59319567357908,268,138,6.101095273849238,1.0,11.218337470910596,6.662641404018777,0.04467688617850409,0.04515925790092851,0.004453894362483889,2,2,0.021738761478014783,0.021738761478014783,1.0,0.0,0.0,0.8935329974477767,1.0,0.3,0.3,1,1,1.0,0.0,0.0,1000000.0,0.022383056985166263,0.1,hybrid_vem,0.0,2,False,True,0,0.0,False,2,1,ok,,693.20771,10.421421,1872,352,624,0.0017879762702406848,0.0017879762702406848,scf,0.5983981168574277,0.14318480761369834,True,3.0,1.2048056494277168,True,True,0.0,0,0.0,rescaled_to_exact_cad,0.001,9.280934103240281e-07,9.280934103240281e-07,1.1314201548584634e-09,0.001,20,33,0,1533367.4096657785,1204805.6494277169,2462725.0960453185,1481558.713311468,0.0004641291093434548,9.291039443091064e-07,9.298619636853676e-07,True,5.362302660995656e-05,0.008329449932132504,3.100065334465165e-17,0.003423089940422944,3420,0.0,0.0017720546497245193,True,7.914773451545705e-14,True,0.0,rescaled_to_exact_cad,False,171,0,True,1.4527901371392753e-14,1.2390056187067308e-05,0.0018567910182287772,0.5122769438952525,0.9405881280796637,0.5983981168574277,11.725290933271317,1.985702837327473,True,0.5122769438952525,1872,14.405633825715189,7.914773451545705e-14
advisor-row-v3,advisor-batch-1-s4-hunter-pc,cfg-047ce243,smoke_bar,0,0.9901471935105742,0.0990165016124412,0.0990165016124412,1.0,0.009707260330622941,0.4117627681703642,9.048625698133911,12,12,4.752697023456708,1.0,13.597973646307233,9.60253245678632,0.11114352453072072,0.11114352453072072,0.09901452132201477,2,2,0.023809523809523808,0.023809523809523808,1.0,0.0,0.0,0.9901452132201479,1.0,0.3,0.3,1,1,1.0,0.0,0.0,1000000.0,0.010099528701934563,0.1,hybrid_vem,0.0,2,False,True,0,0.0,False,2,1,ok,,170.728417,1.506194,567,80,189,3.3881317890172004e-16,3.3881317890172004e-16,strain_energy,0.005601291939509963,0.9640022787105941,True,2.5e-05,2.4859967701512252e-05,False,True,,0,0.0,rescaled_to_exact_cad,0.0001,4.971993540302415e-07,4.971993540302415e-07,1.688955756502162e-19,0.0001,4,9,0,0.0,999999.9999999971,1033561.8159697319,1014446.6106874848,2.4859967701512252e-05,4.972747693442027e-07,4.973124748567187e-07,True,1.9044215549164174e-18,1.3741444504403026e-16,1.7176281459990515e-17,3.4619902071941314e-17,2174,0.0,1.3552527156068801e-15,True,3.193992883977941e-14,True,0.0,rescaled_to_exact_cad,False,27,0,True,5.518728254797064e-15,1.2587209006814465e-16,2.9156258708196725e-16,0.999999999824832,0.9999999999999758,0.005601291939509963,0.0,0.49507260661007385,True,0.999999999824832,567,0.0,3.193992883977941e-14
